,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
487,2019-06-21 13:12:20,0,99,365,@swiggy_in @SwiggyCares This is the kind of experience that drives a customer away from swiggy to @Zomato . My order will take 1hour 45 mins it says now.... https://t.co/wObwA3GubS,0,False,anshuman_dce,1142057664781799424,164971225,"['swiggy_in', 'SwiggyCares', 'Zomato']",180
488,2019-06-21 13:11:35,0,423,329,@rraoind @swiggy_in @Zomato I m genuinely asking this. Its raining n i order food ☺️😜😂,0,False,anshsharma,1142057475216035840,64235467,"['rraoind', 'swiggy_in', 'Zomato']",86
489,2019-06-21 13:08:40,0,56,72,@SwiggyCares @harshamjty @nandanreddy My restaurant I'd is 85190. Please release the payment for last week as soon as possible.,0,False,mishranamrata,1142056744694108161,122954373,"['SwiggyCares', 'harshamjty', 'nandanreddy']",127
490,2019-06-21 13:08:19,0,40,123,@SwiggyCares thanks for the voucher https://t.co/JSG6iH6pvl,0,False,MalvikaMathur11,1142056656605286400,796443180346421248,['SwiggyCares'],59
491,2019-06-21 13:07:56,1,600,1677,@anshsharma @swiggy_in @Zomato Rofl 😂,0,False,rraoind,1142056559557537792,17709109,"['anshsharma', 'swiggy_in', 'Zomato']",37
492,2019-06-21 13:07:20,1,423,329,"in Summer I used to offer A glass of water to Food Delivery Executives . 
 Should I offer towel in rainy days? 🤔 @swiggy_in @Zomato",0,False,anshsharma,1142056407161659392,64235467,"['swiggy_in', 'Zomato']",131
493,2019-06-21 13:06:36,0,56,72,@SwiggyCares This is the second time I am facing such issue.,0,False,mishranamrata,1142056222075437056,122954373,['SwiggyCares'],60
494,2019-06-21 13:05:10,1,110,715,@StrongestCoffe1 @pokershash @SwiggyCares @indianblckberry I like shahi paneer with Aaloo butter naan more so don't care xD😂,0,False,sattu_brahmin,1142055860228616192,987268577337270273,"['StrongestCoffe1', 'pokershash', 'SwiggyCares', 'indianblckberry']",124
495,2019-06-21 13:04:22,0,154,40,@swiggy_in I need someone to look into my order at the earliest. I received an ice cream cake that was spoilt in packaging and delivery. I returned it even though it was a prepaid order. I have not received a refund. Please advise. https://t.co/iv5Yo4dLKA,0,False,gayatri_171,1142055662064553984,148295446,['swiggy_in'],255
0,2019-06-19 23:29:37,0,11,42,"@swiggy_in #worst service, didn't get help from swiggy support team,rude behaviour of delivery executive,faced mental harrassment,want justice nd https://t.co/Ai1WlWRlTm https://t.co/yVJUpA2kZO 9051075007 https://t.co/MFb0r1oJCI",0,False,meoow_meow,1141488233529794561,2174702918,['swiggy_in'],228
2,2019-06-19 22:47:39,1,20823,2024,"@farzidcfc @swiggy_in @ZomatoIN High spirited of jovial customers like you got us like...

^Baldeep https://t.co/oL5MsAwOOW",1,False,SwiggyCares,1141477673153155073,3286336254,"['farzidcfc', 'swiggy_in', 'ZomatoIN']",123
3,2019-06-19 22:16:43,0,4,52,@UberEats @UberEats_IND @Zomato @ZomatoIN @swiggy_in @faasos @foodpandaIndia @bigbasket_com https://t.co/yd9cfrBkOL,0,False,S_RITU21,1141469887501496320,1118779141720088576,"['UberEats', 'UberEats_IND', 'Zomato', 'ZomatoIN', 'swiggy_in', 'faasos', 'foodpandaIndia', 'bigbasket_com']",115
4,2019-06-19 22:02:20,0,225,257,@SwiggyCares I'm not able to send message.,0,False,TheKakumani,1141466269339676673,312451314,['SwiggyCares'],42
5,2019-06-19 21:42:44,0,225,257,"@SwiggyCares @swiggy_in Lost my food in cover due to packing issues and the way delivery executive has handled. When I contacted customer care they said ""sorry for your order"". That's all? You wasted my food, not delivered full plate as promised and then says sorry? https://t.co/VRcplyd7gK",0,False,TheKakumani,1141461337081384960,312451314,"['SwiggyCares', 'swiggy_in']",290
6,2019-06-19 21:41:19,0,0,2,"@swiggy_in @SwiggyCares @swiggy,  I was craving food so i ordered at a restaurant at ur app &amp; the only thing i got was very high charges for night. Never had this bad food &amp; will never order again. Few restrnts are bringing your name down! Please take care of your customers !",0,False,arpitkulshresh7,1141460979227774983,1064249359636803587,"['swiggy_in', 'SwiggyCares', 'swiggy']",284
7,2019-06-19 21:34:52,1,35,173,@bachPunn @VirusUncle @SwiggyCares @swiggy_in They’re cheats actually ..,0,False,IndianHeart15,1141459356572983297,1091355090684862464,"['bachPunn', 'VirusUncle', 'SwiggyCares', 'swiggy_in']",72
8,2019-06-19 21:31:57,0,16,132,@SwiggyCares so what are you guys doing about my problem now?? i will not keep quiet about this..i need either complete OR half refund...i will approach  customer court &amp; other agencies,0,False,arifmmx12,1141458622930550785,145375564,['SwiggyCares'],189
9,2019-06-19 21:19:59,0,0,25,"@SwiggyCares 44052697254 Domino's will not deliver my order because they don't deliver to my location, order status is live, I am not getting my refund as well as food",0,False,vishwa31543317,1141455611550457856,1100523362009391104,['SwiggyCares'],167
10,2019-06-19 21:13:15,0,0,25,"@swiggy_in Swiggy is fuckin bitch shity asshole, never order from swiggy especially from Domino's, Because if something goes wrong this idiots will take no responsibility",0,False,vishwa31543317,1141453915130617857,1100523362009391104,['swiggy_in'],170
11,2019-06-19 21:08:47,1,209,281,Great work! Been two hours and food still being prepared. Reached support thrice but no help. Thanks for making me sleep empty stomach @SwiggyCares @swiggy_in https://t.co/dY38YRvwAl,0,False,thatbasicbabe,1141452790788550656,369911476,[],182
12,2019-06-19 20:53:23,0,59,66,"@flywithsid @swiggy_in Swiggy super membership adds benefits to delivery as delivery is much faster,if you need a free super membership  for 1 year,do dm🙂",0,False,hardikgala_,1141448915188715520,152189482,"['flywithsid', 'swiggy_in']",154
13,2019-06-19 20:10:01,0,321,620,This post says more than worth https://t.co/ZLMPYTnnz2 which is posted by an MLA. Wake up @SwiggyCares and @zomatocare this request is for you! @UberEats is already one step ahead than you guys!,0,False,ravimallya,1141438003396542464,84932651,['SwiggyCares'],194
14,2019-06-19 20:08:40,0,21,622,@SwiggyCares Why benefits does a delivery executive gets if we rate them 5 stars?,0,False,abhirupb1997,1141437663494492160,4376057773,['SwiggyCares'],81
15,2019-06-19 20:08:17,0,45,71,"@flywithsid @swiggy_in Mine was served without main ingredients, first main order then replacement as well. All orders having some problems",0,False,AnilSingh_Bhati,1141437566249512964,340390875,"['flywithsid', 'swiggy_in']",139
16,2019-06-19 20:06:58,0,5,46,@SwiggyCares Order id 44046670989...order food at 12:30 waited for 1 hour ..in app it was showing that delivery person is at the restaurant. Contacted customer support they are saying they are sorry and can not process order. You tell me what should i do?@swiggy_in,0,False,sivessss,1141437234060640256,1543252782,['SwiggyCares'],265
17,2019-06-19 19:55:54,0,16,57,This is how Swiggy Delivers Food these days @swiggy_in @SwiggyCares . We talked with executive Sanjoy and he tried to fool us into his way out and at end he didn’t even deliver the coupon as promised in the chat by him. #swiggy this is very heart breaking experience https://t.co/DK6DD2d53B,0,False,studiocrossover,1141434450699440128,3325131648,"['swiggy_in', 'SwiggyCares']",290
18,2019-06-19 19:54:51,0,222,163,@SwiggyCares U were since last 24 hour no refund,0,False,xavideb,1141434187611684864,226607810,['SwiggyCares'],48
19,2019-06-19 19:52:48,0,222,163,@swiggy_in Swiggyscammy,0,False,xavideb,1141433672035233798,226607810,['swiggy_in'],23
20,2019-06-19 19:49:01,0,2,90,"@SwiggyCares @punitmalik69 They will not care about you, it happened with me ove a month still no refund",0,False,kartikspiks,1141432718615465984,2843717586,"['SwiggyCares', 'punitmalik69']",104
21,2019-06-19 19:48:06,1,2,90,@punitmalik69 @swiggy_in @SwiggyCares @WHO @Harshvardhanji @FCI_India @MCDdelhi @swiggyindia @harshamjty @nandanreddy @rahuljaimini @NaspersVentures @Naspers @BessemerVP @NorwestVP @Accel This is the same thing that happened to me and no refund till date... Don't trust swiggy,1,False,kartikspiks,1141432488767586304,2843717586,"['punitmalik69', 'swiggy_in', 'SwiggyCares', 'WHO', 'Harshvardhanji', 'FCI_India', 'MCDdelhi', 'swiggyindia', 'harshamjty']",276
23,2019-06-19 19:34:12,3,62,54,"Hey @SwiggyCares whenever I order anything from your app, I get @Zomato strip on package.
Why?? https://t.co/PuCjY93sKP",0,False,Vinay_Somawat,1141428989526888449,708980559834251264,"['SwiggyCares', 'Zomato']",119
24,2019-06-19 19:32:18,0,45,117,"@SwiggyCares Issue has been resolved by anudeep .
Thank you swiggy for listening and helping finally.",0,False,i_Am_aware_of,1141428510738640896,3117916555,['SwiggyCares'],101
25,2019-06-19 19:31:24,0,106,499,"@SwiggyCares Hi @SwiggyCares, thanks a lot for replying. You guys very active on twitter. 
Unfortunately this tweet was not just my issue. This is for @swiggydesign team and Dev team. 🙂",0,False,shashankUX,1141428283755470848,2452277281,"['SwiggyCares', 'SwiggyCares']",185
26,2019-06-19 19:29:23,0,249,128,"@swiggy_in the delivery charge that is charged to us what percentage  is passed on to your delivery boy?
@SwiggyCares",0,False,GauravKPaul,1141427778597740544,4853229133,"['swiggy_in', 'SwiggyCares']",117
27,2019-06-19 19:27:03,0,20,18,@SwiggyCares Its been around one month..thts how swiggy works?,0,False,JackSparrow1609,1141427191936192512,2570898380,['SwiggyCares'],62
28,2019-06-19 19:26:49,0,89,49,"@Zomato  is the worst food seller ever. It delivered contaminated food and @zomatocare acted ignorant and arrogant on complaining. Friends, boycott @Zomato and start using @swiggy_in  and @UberEats_IND . Shame on zomato",0,False,Baabu_Moshay,1141427131907317760,919979576700239872,"['Zomato', 'zomatocare']",219
29,2019-06-19 19:25:17,0,45,117,@SwiggyCares Thank you,0,False,i_Am_aware_of,1141426745653862402,3117916555,['SwiggyCares'],22
30,2019-06-19 19:17:50,0,106,499,"@swiggy_in When I'm giving you my current location permission, I believe you will take care of the rest.
This is the 3rd time when I ordered my food from my home and it delivered to my office address and this issue is not just faced by me.
@swiggydesign #ux #ui #swiggy #uxdesign https://t.co/Zwe0sglYyy",0,False,shashankUX,1141424871211094017,2452277281,['swiggy_in'],303
31,2019-06-19 19:13:19,0,6,4,@SwiggyCares Yes you people stand for this only in this city. Get your facts checked through analysing day for the city.,0,False,pacific30593,1141423734277804032,270827096,['SwiggyCares'],120
32,2019-06-19 19:12:34,0,94,315,@SwiggyCares Thank you for the quick resolution :) @swiggy_in,0,False,Vishu_Neeraj,1141423544108142592,2724168866,"['SwiggyCares', 'swiggy_in']",61
33,2019-06-19 19:08:33,0,769,289,@lakh_di_laanat @swiggy_in Ab hua h ja ke finally,0,False,bachPunn,1141422533947691008,121623930,"['lakh_di_laanat', 'swiggy_in']",49
34,2019-06-19 19:07:14,0,3266,2978,@swiggy_in पहले कामगार लोगो का Rs बढाओ Swiggy,0,False,AkshayZurunge,1141422201415053313,716969073804861442,['swiggy_in'],45
35,2019-06-19 19:05:11,0,45,117,@SwiggyCares Ya...but on number I will dm you.,0,False,i_Am_aware_of,1141421685767192576,3117916555,['SwiggyCares'],46
36,2019-06-19 19:04:19,0,210,598,"@zomatocare @Zomato i think i need to file FIR against you guys , this is only method what you guys understand be @Flipkart @amazon or @swiggy_in",0,False,gvimal71,1141421469068492800,305780580,"['zomatocare', 'Zomato']",145
37,2019-06-19 19:01:21,0,180,122,@SwiggyCares Extremely dissapointed with you guys. Delivery executive didn't deliver my order but marked it as delivered. Moreover he didn't respond to the calls as well.,0,False,Shubu_Has_Wings,1141420721140195328,303316521,['SwiggyCares'],170
38,2019-06-19 19:00:30,0,45,117,@SwiggyCares Guys why won't you give me refund or coupon for such awful services.,0,False,i_Am_aware_of,1141420506639294465,3117916555,['SwiggyCares'],81
39,2019-06-19 18:58:09,0,60,66,@swiggy_in Akka illana thamarai illa,0,False,Benitkaran1,1141419918983745538,801126520177627136,['swiggy_in'],36
40,2019-06-19 18:52:29,0,48,60,@SwiggyCares The sooner the better :),0,False,Reenikaa,1141418492052140032,485570519,['SwiggyCares'],37
41,2019-06-19 18:46:26,1,769,289,"More than resolving an issue, it is important to accept what’s wrong in Swiggy.
Thanks @swiggy_in for accepting your fault and resolving it after 14 hours . Goodluck for ur promise to serve better. https://t.co/u4NhEaQM0f",0,False,bachPunn,1141416967334580224,121623930,['swiggy_in'],221
42,2019-06-19 18:44:53,0,6,4,@swiggy_in @SwiggyCares Happening for the second time in last 3 days. Will have to sleep hungry again. Businesses can collapse as well if customer centricity is lost.,0,False,pacific30593,1141416577046216704,270827096,"['swiggy_in', 'SwiggyCares']",166
43,2019-06-19 18:44:20,0,151,130,"@chetanu08 @swiggy_in @SwiggyCares True man, their service is getting worse day by day",0,False,nileshshep,1141416440982978560,89773933,"['chetanu08', 'swiggy_in', 'SwiggyCares']",86
44,2019-06-19 18:44:20,2,70,687,"@MumbaiPolice @ZomatoIN @swiggy_in @UberEats They mostly try to deliver food ASAP.Many cases are there.earlier one bike hit one of our colleague also &amp; when he asked then Delivery boy said ki ""Hume food pahunchane ka ghai hai"".in Andheri many guys do it &amp; infact it happens in entireMumbai.Who wil stop this ? @CPMumbaiPolice",0,False,IQComunications,1141416439078957056,828303619237634048,"['MumbaiPolice', 'ZomatoIN', 'swiggy_in', 'UberEats']",333
45,2019-06-19 18:43:39,0,48,60,"@SwiggyCares Why is there no separate option to choose ""no cutlery"" while ordering? I ordered several times and every time I get tissue, spoon n fork packed in another plastic wrap. Why do we need all this when we really should be going plastic free? #plasticpollution",0,False,Reenikaa,1141416269813391360,485570519,['SwiggyCares'],268
46,2019-06-19 18:42:43,0,559,507,"@swiggy_in @SwiggyCares Such a disappointed service, seriously pissed off. Swiggy is such a fake. @fssaiindia @HMOIndia 
Swiggy is making white out of black, this is all fake.",0,False,The_GauravSingh,1141416033678270464,1614443533,"['swiggy_in', 'SwiggyCares', 'fssaiindia']",175
48,2019-06-19 18:40:45,1,70,687,"@MumbaiPolice as I earlier reportd also in entire #mumbai these @ZomatoIN @swiggy_in @UberEats break signals &amp; voilet traffic rules.Pliz issue a Circular to the companies ""Life is importnt rathr than fast delivery"".jumped signal at ModelTown 4B near PNB.I toke as he abut to begin https://t.co/KvyQC9oAC8",1,False,IQComunications,1141415540239601665,828303619237634048,"['MumbaiPolice', 'ZomatoIN', 'swiggy_in', 'UberEats']",308
49,2019-06-19 18:39:53,0,22,74,"@swiggy_in Making fool to customer's. It's up to means can be 30% off also with already hiked Price. Sincere request with company is to say only 10% off. If actually I can give .. we decreases our faith ,when showing something n giving other thing.",0,False,parik_amit,1141415318302052352,846244600285204480,['swiggy_in'],248
50,2019-06-19 18:38:52,0,559,507,"@swiggy_in @SwiggyCares They are so fake, they are replying with the same msg every time, and also tweeting the same @fssaiindia @ceo_fssai @HMOIndia https://t.co/6YIuc15E3c",0,False,The_GauravSingh,1141415064580177920,1614443533,"['swiggy_in', 'SwiggyCares']",173
51,2019-06-19 18:38:33,0,2082,601,"@SwiggyCares Thank you! Haven't had any issues so far, thanks! :)",0,False,ObiWanManobi,1141414986113097728,37235182,['SwiggyCares'],65
52,2019-06-19 18:36:35,0,31,331,"@SwiggyCares  care to reply ? @ZomatoIN Today I can notice the difference between a company and a good company. I think it's the ingredients of a good brand value. Hope some day customer satisfaction becomes customer delight , but @swiggy_in is far away from it. https://t.co/3p49aqyGF8",0,False,karockemon_23,1141414491889885184,39069872,"['SwiggyCares', 'ZomatoIN']",286
53,2019-06-19 18:36:35,0,911,1177,"😍😋
#Food #Swiggy #Zomato #AlwaysHungry @swiggy_in @ZomatoIN https://t.co/4HZC1wuZAl",0,False,farzidcfc,1141414488035299328,546570808,"['swiggy_in', 'ZomatoIN']",83
54,2019-06-19 18:36:28,0,6,4,@swiggy_in @SwiggyCares Still waiting and cc executives are making fool,0,False,pacific30593,1141414461401493504,270827096,"['swiggy_in', 'SwiggyCares']",71
55,2019-06-19 18:35:21,0,6,4,@swiggy_in @SwiggyCares happening everyday. 47 mins. Since ivolaced order- still showing 38 more mins.?? https://t.co/JRSMmHHG0l,0,False,pacific30593,1141414179271659521,270827096,"['swiggy_in', 'SwiggyCares']",128
56,2019-06-19 18:34:27,0,559,507,@SwiggyCares I still havent got any response. R u ppl seriously kidding ??? @fssaiindia @ceo_fssai,0,False,The_GauravSingh,1141413952816996352,1614443533,"['SwiggyCares', 'fssaiindia', 'ceo_fssai']",98
