,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
458,2019-06-21 12:34:43,0,12029,42,@triratna_jade @ZomatoIN @Zomato Hi Triratna! That should not have happened! Getting this checked for you right away. ~Ary,0,False,zomatocare,1142048199655301120,988362975617601536,"['ZomatoIN', 'Zomato']",122
459,2019-06-21 12:32:20,0,50,1,@zomatocare Do it for god's sake,0,False,kallu2u,1142047598112436224,551300122,['zomatocare'],32
461,2019-06-21 12:29:20,0,3,157,@ZomatoIN very bad experience with zomato.refer program ka promotion change kr diya minimum order 300 kr diya . rip zomato,0,False,ompraka34422989,1142046844354039819,2322257499,['ZomatoIN'],122
462,2019-06-21 12:28:30,0,46,113,@Zomato @ZomatoIN @zomatocare very disappointed with your rude customer care. Please take an action for the same.,0,False,Malavika_BS,1142046633384747008,832153791952728064,"['Zomato', 'ZomatoIN', 'zomatocare']",113
463,2019-06-21 12:27:55,0,46,113,"@ZomatoIN @Zomato @zomatocare Your customer care is really not helpful. I messaged them immediately but no response for a while, I spoke to the delivery guy, he hadn’t even reached the restaurant but your customer care tells the order is already picked up.",0,False,Malavika_BS,1142046489675329536,832153791952728064,"['ZomatoIN', 'Zomato', 'zomatocare']",256
464,2019-06-21 12:20:27,12,506,639,"@LRD_Bihar @NitishKumar @SushilModi @DipakKrIAS @CMOBihar @IPRD_Bihar @LabourMinistry @zomatocare @airtelbank मैं दिव्यांग राजेंद्र पटना जोमैटो फूड डिलीवरी कंपनी में डिलीवरी पार्टनर का कार्य कर रहा था
18. 6. 2019 से जोमाटो कंपनी और एयरटेल पेमेंट बैंक की वजह से मेरी आजीविका चली गई है मेरी दिव्यंग पत्नी की डिलीवरी होने वाली है कठिन परिस्थिति है",11,False,DeliveryPartne3,1142044607561138176,1131131064741588992,"['LRD_Bihar', 'NitishKumar', 'SushilModi', 'DipakKrIAS', 'CMOBihar', 'IPRD_Bihar', 'LabourMinistry', 'zomatocare', 'airtelbank']",344
465,2019-06-21 12:19:51,0,9,26,"@ZomatoIN @zomatocare @Zomato my order number is 1409452196 I have order the food at 4:27Pm but till know I have not yet received my order the zomato gives 2or3 orders to each delivery boy and they take time to deliver food..and lastly we get cold food,plz take action asap...",0,False,AniketChouras15,1142044455945375744,883379857433837569,"['ZomatoIN', 'zomatocare', 'Zomato']",276
466,2019-06-21 12:18:13,0,120,82,@zomatocare @ZomatoIN @Zomato 1165172484,0,False,TriratnaJade,1142044044534509569,2542830402,"['zomatocare', 'ZomatoIN', 'Zomato']",40
467,2019-06-21 12:17:41,0,12029,42,@triratna_jade @ZomatoIN @Zomato Hi Triratna! That should not have happened! Kindly share your order ID with us and we will get this checked for you right away. ~Ary,0,False,zomatocare,1142043913324093440,988362975617601536,"['ZomatoIN', 'Zomato']",165
468,2019-06-21 12:12:59,0,25,39,"@zomatocare Hey There, firstly my order was cancelled last night but delivered on this zomato app. And now I am not getting any refund or any answer from your side. Kindly help me out with this. I have sent my order ID in your DM. @ZomatoIN @ZomatoGold",0,False,ZerusAaryamann,1142042730815619072,2297444586,['zomatocare'],252
469,2019-06-21 12:11:33,0,2,22,@zomatocare 1430299593,0,False,tusharjindal15,1142042369589559296,1288942374,['zomatocare'],22
470,2019-06-21 12:07:38,4,17,118,Please get some zomato gold restaurants in Virar. #zomatogold #Zomato @zomatocare @ZomatoGold @ZomatoIN,0,False,AkshayMudaliyar,1142041383823298560,570194434,"['zomatocare', 'ZomatoGold', 'ZomatoIN']",103
471,2019-06-21 12:07:28,0,24,122,@zomatocare there is too much delay in delivery of order please find attachment and assit us and call me at 9887266910 https://t.co/d6NFM5RIDv,0,False,Nikhilsinghal64,1142041340676435968,2208942666,['zomatocare'],142
472,2019-06-21 12:07:04,0,2289,165,@zomatocare @ZomatoIN unable to order from my account!! What is wrong with zomato?,0,False,laZyOne69,1142041240059277314,925052810,"['zomatocare', 'ZomatoIN']",82
473,2019-06-21 12:06:22,0,693,751,"@zomatocare 
@Zomato 
@ZomatoIN 

Hey Guys, 
What happened ??
Why you are not responding in my mail in spite lot of reminders... 
While I got my request number 4 days back??? 

I need my money back as you guys didn't deliver my order??? https://t.co/EwPIcYsVhO",0,False,LokeshAgnihotr,1142041065978904576,1812330230,"['zomatocare', 'Zomato', 'ZomatoIN']",260
474,2019-06-21 12:05:03,0,100,225,@zomatocare 1237948747,0,False,rajarahamthulla,1142040732602998785,1487786286,['zomatocare'],22
475,2019-06-21 12:03:18,0,26,222,"@sonika_sonik @ZomatoIN @swiggy_in I always check prices at both the places and then order , it’s just become too much of a scam",0,False,komi_gal840,1142040293807517696,62482883,"['sonika_sonik', 'ZomatoIN', 'swiggy_in']",128
476,2019-06-21 12:02:36,0,2,8,@Zomato @ZomatoIN @zomatocare i want to ask have i paid any penny less to u then why would i should get this kind of food with this kind of packaging and ur chat support lucky who thinks he can talk to customers with this kind of attitude then don’t blame us for not ordering food https://t.co/lwDYzkyanK,0,False,The_abhishek10,1142040115557982209,1082657189012086790,"['Zomato', 'ZomatoIN', 'zomatocare']",304
477,2019-06-21 12:00:34,0,0,2,@zomatocare Still waiting u bastards,0,False,mishradsa1,1142039606688272384,954411794168143872,['zomatocare'],36
478,2019-06-21 11:56:33,1,12029,42,@saadkapadia9661 @KFC_India @Zomato @ZomatoIN Hi There! Apologies for delivering you an incomplete order! Kindly share your order ID with us and we will get this checked for you right away. ~Ary,0,False,zomatocare,1142038594447532034,988362975617601536,"['saadkapadia9661', 'KFC_India', 'Zomato', 'ZomatoIN']",194
479,2019-06-21 11:51:47,0,120,82,"@ZomatoIN @Zomato is it relevant answer to my question????

Let me know what’s going on there https://t.co/5SEolsekCX",0,False,TriratnaJade,1142037394385883139,2542830402,"['ZomatoIN', 'Zomato']",117
480,2019-06-21 11:48:42,0,2,5,"@Paytmcare @Vnky1997 Refund my amount (Rs530) for orderno 1053497948 placed on 24 may for @DominosIndia  from 
@Zomato
 and did payment from 
@Paytm
, 
@ZomatoIN
 says that we dont deal in domino's delivery and paytm says we havent got any refund, so u decide who's eating my money and refund it ASAP.",0,False,hooda_mamta,1142036618850656256,1017037990714101760,"['Paytmcare', 'Vnky1997', 'DominosIndia']",301
481,2019-06-21 11:47:46,0,2,5,"@ZomatoIN @zomatocare Refund my amount (Rs530) for orderno 1053497948 placed on 24 may for @DominosIndia  from 
@Zomato
 and did payment from 
@Paytm
, 
@ZomatoIN
 says that we dont deal in domino's delivery and paytm says we havent got any refund, so u decide who's eating my money and refund it ASAP.",0,False,hooda_mamta,1142036383378354176,1017037990714101760,"['ZomatoIN', 'zomatocare', 'DominosIndia']",302
482,2019-06-21 11:44:57,0,0,2,@zomatocare It's more than 21 hours! I think so Zomato has some different definition for ASAP!,0,False,GoyelSahil,1142035674163322880,2187302697,['zomatocare'],94
483,2019-06-21 11:43:25,0,2,5,"@dominos_india Refund my amount (Rs 530) for orderno 1053497948 placed on 24 may from @Zomato and did payment from @Paytm, @ZomatoIN says that we dont deal in domino's delivery and paytm says we have not got any refund ... so u decide who is eating my money and refund it ASAP.",0,False,hooda_mamta,1142035288551641088,1017037990714101760,"['dominos_india', 'Zomato']",277
484,2019-06-21 11:43:12,0,29,358,@zomatocare @ZomatoLB @ZomatoIN @Zomato @deepigoyal Whats the status?,0,False,manpritsingh12,1142035232704483328,161973385,"['zomatocare', 'ZomatoLB', 'ZomatoIN', 'Zomato', 'deepigoyal']",69
485,2019-06-21 11:35:13,0,49,466,"@zomatocare @deepigoyal I have CCTV camera at my restaurant in addition to print screens of accepted orders to prove my point, please ensure I get the payout for these orders",0,False,StutiMishra08,1142033224945688576,924136628242735104,"['zomatocare', 'deepigoyal']",174
486,2019-06-21 11:35:03,0,2,50,#Zomato @zomatocare Hungry_open Zomato_order food_ooops forgot promocode_cancel and reorder (within a few seconds)_Suprise we levy 100% cancellation charges...Can you afford such policies in cut throat competition wherein Survival of fittest is the key..unistalled zomato...,0,False,VickyAr24005799,1142033183593992193,1141992971383894016,['zomatocare'],274
487,2019-06-21 11:34:14,0,49,466,"@zomatocare @deepigoyal My restaurant id is 19041686, I received 2 orders for preparation at 1:09 pm and 1:19 pm respectively, while one order was completed I noticed Zomato rejected my orders stating I didn't accept the order on time and secondly my restaurant was closed. Please call me.",0,False,StutiMishra08,1142032978379333632,924136628242735104,"['zomatocare', 'deepigoyal']",289
488,2019-06-21 11:32:00,0,4,62,@zomatocare Stale and wrong Pizza delivered by Zomato from PizzaHut of Rs.600.Raised many complaints via many emails and multiple calls and chats.But no resolution or refund till date.Order https://t.co/sWBdojbIQW no. 7021567813. Absolutely unacceptable for long time customer,0,False,SumonManna12,1142032414501289986,3190926750,['zomatocare'],276
489,2019-06-21 11:28:51,0,32,618,@zomatocare  and @SwiggyCares,0,False,aasimabdullah7,1142031621014429696,968918698772721665,"['zomatocare', 'SwiggyCares']",29
490,2019-06-21 11:27:51,0,24,307,@zomatocare When will he die,0,False,bb6c1ec21b9148d,1142031370413232128,2898253598,['zomatocare'],28
491,2019-06-21 11:26:50,0,120,82,"@ZomatoIN @Zomato tell me one thing about food.

How to eat noodles if there is no fork sent with order even after instructed?

Can’t wait to see tour answer",0,False,TriratnaJade,1142031115735060486,2542830402,"['ZomatoIN', 'Zomato']",157
492,2019-06-21 11:25:16,0,120,82,"@ZomatoIN @Zomato pathetic work.

If restaurant is not following my instructions is it my issue or yours???

Your service has bee come pain jn ass man https://t.co/BXtWBCApR0",0,False,TriratnaJade,1142030722665811969,2542830402,"['ZomatoIN', 'Zomato']",174
494,2019-06-21 11:24:01,0,8,52,"Hi @deepigoyal , @pankajchaddah and @ZomatoIN @zomatocare check out this guys, He is illegally using and sharing your offer..
He is showing that how to order 200 food for free with your own refer code by making multiple zomato accounts.
link-
https://t.co/M6BQN8zhKB",0,False,meymeychor,1142030408680218624,3102018208,"['deepigoyal', 'pankajchaddah', 'ZomatoIN', 'zomatocare']",266
495,2019-06-21 11:23:03,0,120,82,"@ZomatoIN @Zomato you guys are still at the same level while delivering the service.

I am asking for return of order id 1165172484 as I am not able to eat it as there is no fork your CCE says there is no return.

Still you guys are pain In ass after these much years",0,False,TriratnaJade,1142030163804217344,2542830402,"['ZomatoIN', 'Zomato']",267
496,2019-06-21 11:22:57,0,454,115,"@zomatocare I found the fly in the bowl. I pulled it out on the plate to click the picture. When I sent this to the app support, they said it was not in the food. I'm a regular customer. I'm not putting flies in my meals for Freebies. It was quite disappointing. https://t.co/E0OEpygZIw",0,False,nikhilwalia87,1142030139762413568,238414956,['zomatocare'],286
497,2019-06-21 11:21:40,1,0,0,"I reviewed Pcook, Veg Fine Dine and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/qGrRR8lsFG",0,False,Bhavanishetty,1142029816868134912,1130210671,['ZomatoIN'],95
498,2019-06-21 11:19:57,0,454,115,@zomatocare Sorry for the delayed response. The in-app help chat told me that the issue can't be resolved so I sort of gave up. But here: order# 1395577291,0,False,nikhilwalia87,1142029381168033792,238414956,['zomatocare'],155
499,2019-06-21 11:19:29,0,120,82,@ZomatoIN @Zomato why ur customer support keep talking about the next time when I am having issue with my current order??? https://t.co/zdSgj2NGX2,0,False,TriratnaJade,1142029266546151425,2542830402,"['ZomatoIN', 'Zomato']",146
0,2019-06-19 23:58:14,2,2937,1153,"Top voted 4⭐️+ cheap South Indian restaurants in Bangalore. 

Source: Forked Kaggle data set of restaurant ratings in @ZomatoIN  https://t.co/0JuVAjKwwY https://t.co/7QKbZiDtKW",0,False,SriramVSharma,1141495436030570497,47912710,[],176
1,2019-06-19 23:47:20,0,42,155,@zomatocare @Zomato @ZomatoIN Waiting for a response,0,False,SunarRitika,1141492693207375872,709350778905821184,"['zomatocare', 'Zomato', 'ZomatoIN']",52
2,2019-06-19 23:31:24,0,30,183,@zomatocare @Zomato @ZomatoIN Order number is 1916740090,0,False,Deepansh_007,1141488683968843776,320863606,"['zomatocare', 'Zomato', 'ZomatoIN']",56
3,2019-06-19 23:24:53,0,15,60,@zomatocare @Zomato No response yet,0,False,imhari0909,1141487045015031808,107943069,"['zomatocare', 'Zomato']",35
4,2019-06-19 23:20:04,0,12026,42,@Deepansh_007 @Zomato @ZomatoIN Hi Deepansh! We're awfully sorry for the ordeal you've endured. Please share the order ID so that we could have this looked into. 🂡SS,0,False,zomatocare,1141485829170143232,988362975617601536,"['Deepansh_007', 'Zomato', 'ZomatoIN']",165
5,2019-06-19 23:16:26,0,34,672,"@deepigoyal @zomatocare It has been almost 7 days I haven't received any response from your support, is this the services you are providing, cheating customers on the name of discounts?? https://t.co/KYUhhCzvKq",0,False,zahirkhan676,1141484916439277568,2463863345,"['deepigoyal', 'zomatocare']",210
6,2019-06-19 23:16:23,0,30,183,@Zomato @ZomatoIN @ZomatoUAE @zomatousa @ZomatoCA @ZomatoNZ @ZomatoAUS @ZomatoLB this is not acceptable delivery boy gave me the reason that my call didn't connected but he didn't call me and delivery boy name is Vijay baby and his number is  8279891262#boycottzomato#fraudzomato,0,False,Deepansh_007,1141484901843140608,320863606,"['Zomato', 'ZomatoIN', 'ZomatoUAE', 'ZomatoCA', 'ZomatoNZ', 'ZomatoAUS', 'ZomatoLB']",279
7,2019-06-19 23:10:19,0,1327,462,"@zomatocare @ZomatoIN @Zomato To be clear again, the amount that you overcharged me, should be refunded back to my original payment source and not to your Zomato wallet. What you are doing is unethical.",0,False,IAmTathagat,1141483379004588032,14571131,"['zomatocare', 'ZomatoIN', 'Zomato']",202
8,2019-06-19 23:08:25,0,89,49,"@zomatocare @Zomato 1481045994 is the order I.d and I have already explained it in length in the chat box of zomato. In short , it had contaminated materials like burnt pieces of matchstick. I asked for a replacement or refund. You provide none. @zomatocare",0,False,Baabu_Moshay,1141482899868274688,919979576700239872,"['zomatocare', 'Zomato']",257
9,2019-06-19 22:57:22,0,12026,42,"@IAmTathagat @ZomatoIN @Zomato Hi Tathagat! We apologize for the goof up! Thanks for sharing the order details, we are having this checked at our end. 🂡SS",0,False,zomatocare,1141480117035646976,988362975617601536,"['IAmTathagat', 'ZomatoIN', 'Zomato']",154
